Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Chemical Engireering,Fluid Mechanics, ,Which of the following denotes the effect of compressibility in fluid flow ?,Weber number,Mach number,Euler number,Reynolds number, ,B," No answer description available for this question. <a href=""discussion-247"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,Nominal size of the discharge pipe of a pump is usually __________ the nominal size of the inlet pipe.,smaller than,larger than,same as,twice, ,A," No answer description available for this question. <a href=""discussion-154"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,The terminal velocity of a small sphere settling in a viscous fluid varies as the,first power of its dimeter.,inverse of the fluid viscosity.,inverse square of the diameter.,square of the difference in specific weights of solid & fluid., ,B," No answer description available for this question. <a href=""discussion-221"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,"If the discharge of a centrifugal pump is throttled, then its suction lift",increases,decreases,remains unchanged,data insufficient to predict, ,A," No answer description available for this question. <a href=""discussion-227"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,Foot valves provided in pumps are __________ valves.,relief,three/four way,pressure reducing,directional control, ,D," No answer description available for this question. <a href=""discussion-290"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,At high Reynolds number,inertial forces control and viscous forces are unimportant.,viscous forces predominate.,inertial forces are unimportant and viscous forces control.,none of these., ,A," No answer description available for this question. <a href=""discussion-54"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,Power loss in an orificemeter is __________ that in a venturimeter.,less than,same as,more than,"data insufficient, cannot be predicted", ,C," No answer description available for this question. <a href=""discussion-42"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,The terminal velocity of a particle moving through a fluid varies as dpn. What is the value of n' for Newton's law regime ?,0.5,1,1.5,3, ,A," No answer description available for this question. <a href=""discussion-654"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,What is the normal range of exit cone angle of a venturimeter ?,2 to 5,7 to 15,15 to 25,>25, ,B," No answer description available for this question. <a href=""discussion-618"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,The dimension of dynamic viscosity is,ML-1T-1,L2T-1,LT-2,ML-1T-2, ,A," No answer description available for this question. <a href=""discussion-307"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,A particle A of diameter 10 microns settles in an oil of specific gravity 0.9 and viscosity 10 poise under Stoke's law. A particle B with diameter 20 microns settling in the same oil will have a settling velocity,same as that of A.,one fourth as that of A.,twice as that of A.,four times as that of A., ,B," No answer description available for this question. <a href=""discussion-737"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,The pitot static tube does not measure the __________ pressure.,static,total,difference in static & dynamic,"all (a), (b) and (c)", ,D," No answer description available for this question. <a href=""discussion-324"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,"The fluid in which the shearing stress within it is proportional to the velocity gradient across the sheared section, is called a __________ fluid.",Bingham,Newtonion,perfect,none of these, ,B," No answer description available for this question. <a href=""discussion-330"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,"In fluid flow, cavitation is caused, if the",fluid velocity decreases to zero.,total energy decreases.,both (a) and (b).,flow pressure approaches its vapor pressure at the prevailing temperature., ,D," No answer description available for this question. <a href=""discussion-525"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,"The ratio of the depth of flow to the hydraulic radius for the most economical trapezoidal section, in open channel flow is",0.5,1,1.5,2, ,D," No answer description available for this question. <a href=""discussion-343"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,"The drag co-efficient for a bacterium moving in water at 1 mm/s, will be of the following order of magnitude (assume size of the bacterium to be 1 micron and kinematic  viscosity  of water  to  be 10-6m2/s).",24000,24,0.24,0.44, ,D," No answer description available for this question. <a href=""discussion-749"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,"For Laminar flow through a packed bed, the pressure drop is proportional to (Vs is the superficial liquid velocity and Dp is the particle diameter)",Vs/Dp2,Vs2/Dp2,Vs2/Dp3,Vs/Dp3, ,A," No answer description available for this question. <a href=""discussion-735"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,The maximum delivery pressure of compressors can be upto __________ atmospheres.,10,100,250,1000, ,D," No answer description available for this question. <a href=""discussion-585"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,"Dimension of surface tension is(where, F = force, L = length)",FL-1,F-1 . L,F.L-2,F-2 . L, ,A," No answer description available for this question. <a href=""discussion-533"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,Which of the following is not a dimension-less parameter ?,Euler number,Specific gravity,Fanning friction factor,None of these, ,D," No answer description available for this question. <a href=""discussion-482"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,Co-efficient of velocity is __________ the coefficient of discharge.,less than,more than,equal to,not related to, ,B," No answer description available for this question. <a href=""discussion-101"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,All pipes of a particular nominal size have the same,inside diameter,outside diameter,thickness,none of these, ,B," No answer description available for this question. <a href=""discussion-511"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,"For the transfer of solution of thick slurry, the pump used is a __________ pump.",reciprocating,gear,diaphragm,centrifugal, ,C," No answer description available for this question. <a href=""discussion-193"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,Which of the following is not concerned with the fluid-particle interaction ?,Drag co-efficient,Froude number,Galileo number,Weber number, ,D," No answer description available for this question. <a href=""discussion-681"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,Maximum theoretical suction lift for water at 15Â°C by a centrifugal pump is 34 ft. The same for water at 90Â°C will be __________ ft.,40,34,8,37, ,C," No answer description available for this question. <a href=""discussion-120"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,Pick out the wrong statement.,Momentum transfer in laminar flow results from veclocity gradient.,A fluid in equilibrium is not free from shear stress.,The viscosity of a non-Newtonion fluid is a function of temperature only.,both (b) and (c), ,D," No answer description available for this question. <a href=""discussion-652"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,Pressure drag does not depend upon the,roughness of surface of the body.,pressure of main flow only.,length of the body in flow direction.,"all (a), (b) and (c)", ,D," No answer description available for this question. <a href=""discussion-334"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,Dimension of absolute viscosity is,ML-1T-1,MLT-1,ML-1T,MLT, ,A," No answer description available for this question. <a href=""discussion-6"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,__________ pumps are axial flow pumps.,Turbine,Propeller,Diffuser,none of these, ,B," No answer description available for this question. <a href=""discussion-589"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,Brownian movement is prominent in the particle size range of __________ microns in case of settling of a particle in a fluid.,2 to 3,0.01 to 0.10,200 to 300,100 to 1000, ,A," No answer description available for this question. <a href=""discussion-553"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,"For a particle settling in water at its terminal settling velocity, which of the following is true ?",Buoyancy = weight + drag,Weight = buoyancy + drag,Drag = buoyancy + weight,Drag = weight, ,B," No answer description available for this question. <a href=""discussion-766"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,"A Bingham fluid of viscosity Î¼ = 10 Pa.s and yield stress, Ï0 = 10 KPa, is shared between flat parallel plates separated by a distance of 10-3 m. The top plate is moving with a velocity of 1 m/s. The shear stress on the plate is",10 KPa,20 KPa,30 KPa,40 KPa, ,B," No answer description available for this question. <a href=""discussion-745"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,Pick out the correct statement.,A forced vortex occurs when fluid rotates as a solid about an axis.,"In laminar flow, Newton's law of viscosity does not apply.","A free vortex occurs, when fluidrotates as a solid.","In turbulent flow, there are neither cross-currents nor eddies.", ,A," No answer description available for this question. <a href=""discussion-478"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,Shear stress in a fluid flowing in a round pipe,varies parabolically across the cross-section.,remains constant over the cross-section.,is zero at the centre and varies linearly with the radius.,is zero at the wall and increases linearly to the centre., ,C," No answer description available for this question. <a href=""discussion-33"">Let us discuss</a>. "
Chemical Engireering,Fluid Mechanics, ,The resistance wire used in a hot wire anemometer for conducting electrical current is made of,copper,tungsten,chromium,aluminium, ,B," No answer description available for this question. <a href=""discussion-564"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"Short distance transportation of grain, gravel, sand, ash, asphalt etc. is done by using a __________ conveyor.",flight,slat or drag,ribbon,screw, ,D," No answer description available for this question. <a href=""discussion-1388"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Equivalent diameter of a particle is the diameter of the sphere having the same,ratio of surface to volume as the actual volume.,ratio of volume to surface as the particle.,volume as the particle.,none of these., ,A," No answer description available for this question. <a href=""discussion-1160"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"If dp is the equivalent diameter of a non-spherical particle, Vp its volume and sp its surface area, then its sphericity is Î¦s is defined by",Î¦s = 6 Vp/dp sp,Î¦s = Vp/dp sp,Î¦s = 6 dp Sp/Vp,Î¦s = dp Sp/Vp, ,A," No answer description available for this question. <a href=""discussion-1600"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"Power required to drive a ball mill with a particular ball load is proportional to (where, D = diameter of ball mill )", D,1/D,D2.5,1/D2.5, ,C," No answer description available for this question. <a href=""discussion-1335"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Pick out the wrong statement.,Recycled coarse material to the grinder by a classifier is termed as circulating load.,Wear and tear in wet crushing is more than that in dry crushing of materials.,Size enlargement (opposite of size reduction) is not a mechanical operation.,A 'dust catcher' is simply an enlargement in a pipeline which permits the solids to settle down due to reduction in velocity of the dust laden gas., ,C," No answer description available for this question. <a href=""discussion-1484"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"In continuous filtration (at a constant pressure drop), filtrate flow rate varies inversely as the",square root of the velocity.,square of the viscosity.,filtration time only.,washing time only., ,A," No answer description available for this question. <a href=""discussion-1191"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"For sizing of fine materials, the most suitable equipment is a",trommel,grizzly,shaking screen,vibrating screen, ,D," No answer description available for this question. <a href=""discussion-1225"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"Which of the following is not categorised as a ""mechanical operation"" ?",Agitation,Filtration,Size enlargement,Humidification, ,D," No answer description available for this question. <a href=""discussion-1549"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Which of the following is a pressure filter ?,Leaf filter (Moore filter).,Plate and flame filter.,Rotary drum filter.,Sand filter., ,B," No answer description available for this question. <a href=""discussion-1580"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Tabular bowl centrifuges as compared to disk bowl centrifuges,operate at higher speed.,employ bowl of larger diameter.,can not be operated under pressure/vacuum.,can't be used for separation of fine suspended solids from a liquid., ,A," No answer description available for this question. <a href=""discussion-1575"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"Pebble mills are tumbling mills widely used for grinding in the manufacture of paints & pigments and cosmetic industries, where iron contamination in the product is highly objectionable. Pebbles used in pebble mill are made of",bronze,stainless steel,flint or porcelain,concrete, ,C," No answer description available for this question. <a href=""discussion-1573"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"Filter aids like asbestos, kieselguhr, diatomaceous earth etc. are used to increase the porosity of the final filter cake & reducing the cake resistance during filtration. Filter aid is",added to the feed slurry.,precoated on the filter medium prior to filtration.,separated from the cake by dissolving solids or by burning it off.,"all 'a', 'b'&'c'.", ,D," No answer description available for this question. <a href=""discussion-1577"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Which of the following relationships between co-efficinet of friction (Î¼) between rock & roll and a (half of the angle of nip) of the particle to be crushed is correct ?,Î¼ > tan Î±,Î¼ â¥ tan Î±,Î¼ > tan 2Î±,Î¼ â¤ tan Î±, ,B," No answer description available for this question. <a href=""discussion-1526"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Pick out the wrong statement pertaining to the roll crushers.,Maximum feed size determines the required roll diameter.,"For hard material's crushing, the reduction ratio should not exceed 4.",Both the rolls run necessarily at the same speed.,Reduction ratio and differential roll speed affect production rate & energy consumed per unit of surface produced., ,C," No answer description available for this question. <a href=""discussion-1327"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Which of the following is not an ultrafine grinder (colloid mill)?,Micronizers,Agitated mills and fluid energy mills,Toothed roll crusher,Hammer mills with internal classification, ,C," No answer description available for this question. <a href=""discussion-1444"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"Two particles are called to be equal settling, if they are having the same.",size.,specific gravity.,terminal velocities in the same fluid & in the same field of force.,none of these., ,C," No answer description available for this question. <a href=""discussion-1419"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Which of the following is the most suitable for handling fibrous and dense slurries ?,Propeller agitator,Cone type agitator,Turbine agitator,Radial propeller agitator, ,B," No answer description available for this question. <a href=""discussion-1239"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,__________ centrifuge is normally used in sugar mills.,Tubular bowl,Disc-bowl,Suspended batch basket,Perforated horizontal basket continuous, ,C," No answer description available for this question. <a href=""discussion-1389"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Solid particles separation based on the difference in their flow velocities through fluids is termed as the,clarification,classification,elutriation,sedimentation, ,B," No answer description available for this question. <a href=""discussion-1470"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Diatomaceous earth is a/an,explosive,filter aid,filter medium,catalyst, ,B," No answer description available for this question. <a href=""discussion-1250"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,The distribution given by microscopic analysis of powder is,number,length,area,volume, ,A," No answer description available for this question. <a href=""discussion-1596"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"Number of particles in a crushed solid sample is given by (where, m = mass of particles in a sample, Vp = volume of one particle, Ï= density of particles)",m/Ï . Vp,m . Ï/Vp,m . Vp/Ï,Vp/m . Ï, ,A," No answer description available for this question. <a href=""discussion-1531"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"For a non-spherical particle, the sphericity",is defined as the ratio of surface area of a sphere having the same volume as the particle to the actual surface area of the particle.,has the dimension of length.,is always less than 1.,is the ratio of volume of a sphere having the same surface area as the particle to the actual volume of the particle., ,A," No answer description available for this question. <a href=""discussion-1278"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"In washing type plate and frame filter press, the ratio of washing rate to the final filtrate rate is",4,1-Apr,1,1-Feb, ,B," No answer description available for this question. <a href=""discussion-1241"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Ball mills and tube mills with flint or porcelain balls are used for size reduction of,asbestos,rubber,non-metallic ores,limestone, ,C," No answer description available for this question. <a href=""discussion-1457"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Size reduction of __________ is accomplished in steam heated rollers and roll crushers.,resins,gums,hard rubber,waxes, ,C," No answer description available for this question. <a href=""discussion-1387"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"The capacity of a belt conveyor depends upon two factors. If one is the cross-section of the load, the other is the __________ of the belt.",speed,thickness,length,none of these, ,A," No answer description available for this question. <a href=""discussion-1252"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Which of the following is not a part of the Blake jaw crusher?,Hanger,Check plates,Toggles,Pitman, ,A," No answer description available for this question. <a href=""discussion-1416"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"If a force greater than that of gravity is used to separate solids & fluids of different densities, the process is termed as the",sedimentation,flocculation,dispersion,centrifugation, ,D," No answer description available for this question. <a href=""discussion-1485"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Filter aid is used to,increase the rate of filtration.,decrease the pressure drop.,increase the porosity of the cake.,act as a support base for the septum., ,C," No answer description available for this question. <a href=""discussion-1182"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Which of the following mineral dressing operations is termed as 'comminution'?,Panning,Spiralling,Tabling,None of these, ,D," No answer description available for this question. <a href=""discussion-1360"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,The capacity of a pneumatic conveying system depends upon the,bulk density of materials.,pressure of the conveying air.,diameter of the conveying line.,"all (a), (b) and (c).", ,D," No answer description available for this question. <a href=""discussion-1318"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Pick out the wrong statement.,Close circuit grinding is more economical than open circuit grinding.,"Cod oil, beef tallow or aluminium stearates are used as grinding aids in cement 'industries'.",The equipment used for the removal of traces of solids from a liquid is called a classifier.,Size enlargement is a mechanical operation exemplified by medicinal tablet making., ,C," No answer description available for this question. <a href=""discussion-1529"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Gravity settling process is not involved in the working of a,hydrocyclone,classifier,dorr-thickener,sedimentation tank, ,A," No answer description available for this question. <a href=""discussion-1390"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Froth floatation is the most suitable for treating,iron ores,sulphide ores,quartzite,none of these, ,B," No answer description available for this question. <a href=""discussion-1215"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,The energy required per unit mass to grind limestone particles of very large size to 100 Î¼m is 12.7 kWh/ton. An estimate (using Bond's law) of the energy to grind the particles from a very large size to 50 Î¼rn is,6.35 kWh/ton,9.0 kWh/ton,18 kWh/ton,25.4 kWh/ton, ,C," No answer description available for this question. <a href=""discussion-1595"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Which of the following is the most suitable for cleaning of fine coal dust (<0.5 mm) ?,Trough washer,Baum jig washer,Spiral separator,Froth floatation, ,D," No answer description available for this question. <a href=""discussion-1233"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Pick out the correct statement:,Removal of iron from ceramic material is necessitated (by magnetic separation method) so as to avoid discolouration of ceramic products.,The operating cost of shaking screen is more than that of a vibrating screen.,Screen capacity does not depend upon the specific gravity of the minerals.,Asphalt is best crushed using toothed roll crusher., ,A," No answer description available for this question. <a href=""discussion-1424"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Range of compressibility co-efficient of the commercial compressible cake obtained in filtration operation is,0.01 to 0.1,0.1 to 0.3,0.2 to 0.8,0.2 to 0.4, ,C," No answer description available for this question. <a href=""discussion-1399"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Highly viscous liquids & pastes are agitated by,propellers,turbine agitators,multiple blade paddles,none of these, ,C," No answer description available for this question. <a href=""discussion-1236"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,The value of 'angle of nip' is generally about,16Â°,32Â°,52Â°,64Â°, ,B," No answer description available for this question. <a href=""discussion-1464"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"Size reduction of the __________ can be suitably done by ball mills, crushing rolls and rod mills.",metalliferrous ores,non-metallic ores,basic slags,asbestos & mica, ,A," No answer description available for this question. <a href=""discussion-1453"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Sulphuric acid mist is arrested by using a __________ scrubber.,packed wet,hollow wet,venturi,co-current, ,C," No answer description available for this question. <a href=""discussion-1472"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,The main size reduction operation in ultrafine grinders is,cutting,attrition,compression,impact, ,B," No answer description available for this question. <a href=""discussion-1287"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"In case of a hammer crusher,",crushing takes place by impact breaking.,maximum acceptable feed size is 30 cms.,reduction ratio can be varied by adjusting the distance from cage to hammers.,"all (a), (b) and (c).", ,D," No answer description available for this question. <a href=""discussion-1329"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Jigging is a technique by which different particles can be,separated by particle size.,separated by particle density.,separated by particle shape.,mixed., ,A," No answer description available for this question. <a href=""discussion-1593"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,"Crushing of mineral particles is accomplished in a 'cage mill', when one or more alloy steel bars are revolved in opposite directions. It is a type of __________ mill.",impact,roll,vibratory,none of these, ,A," No answer description available for this question. <a href=""discussion-1356"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,Balls for ball mills are never made of,forged/cast steel,lead,cast iron,alloy steel, ,B," No answer description available for this question. <a href=""discussion-1380"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,200 mesh screen means 200 openings per,cm2,cm,inch,inch2, ,C," No answer description available for this question. <a href=""discussion-1265"">Let us discuss</a>. "
Chemical Engireering,Mechanical Operations, ,__________ is the most commonly used 'filter aid'.,Diatomaceous earth,Fuller's earth,Vermiculite,Semi-plastic clay, ,A," No answer description available for this question. <a href=""discussion-1398"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Diesel used in naval applications has a minimum cetane number of,25,35,45,65, ,C," No answer description available for this question. <a href=""discussion-3050"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Which of the following tests is not done for transformer oil ?,Flash point and acid value.,Aniline point.,Dielectric strength.,Copper strip corrosion test., ,B," No answer description available for this question. <a href=""discussion-3124"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Which is the most undesirable component in kerosene ?,Aromatics,i-paraffins,n-paraffins,Naphthenes, ,A," No answer description available for this question. <a href=""discussion-2974"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Pick out the wrong statement about the smoking tendency of various hydrocarbon constituents of kerosene.,Smoking tendency of hydrocarbons increases in the order : paraffins â isoparaffins â naphthenes â aromatics.,Smoking tendency of paraffins increases with decrease in its molecular weight.,Smoking tendency of naphthenes decreases with its increasing molecular weight & also on addition of double bond.,Smoking tendency of aromatics decreases with increase in its molecular weight., ,B," No answer description available for this question. <a href=""discussion-3115"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Solvent used in duo-sol extraction for lube oil upgradation is a mixture of,propane & phenol-cresol mixture.,methyl ethyl ketone & glycol.,phenol & furfural.,propane & liquid sulphur dioxide., ,A," No answer description available for this question. <a href=""discussion-3033"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Which of the following fractions of a crude oil will have the maximum gravity API (i.e. Â°API) ?,Diesel,Gasoline,Atmospheric gas oil,Vacuum gas oil, ,B," No answer description available for this question. <a href=""discussion-2869"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,"For gasoline, the flash point (<50Â°C) is determined by the",Abel apparatus.,Pensky-Marten's apparatus.,Saybolt chromometer.,none of these., ,A," No answer description available for this question. <a href=""discussion-2921"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Flash point of atmospheric distillation residue is determined by __________ apparates.,Pensky-Martens (closed cup type).,Abel.,Cleveland (open cup type),none of these., ,C," No answer description available for this question. <a href=""discussion-3043"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Maximum sulphur percentage in low sulphur heavy stock (LSHS) furnace oil is about,0.1,1,2.5,3.5, ,B," No answer description available for this question. <a href=""discussion-3105"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Pour point and freezing point is equal for,petrol,diesel,water,crude petroleum, ,C," No answer description available for this question. <a href=""discussion-3130"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,"Smoke point of a test sample of kerosene is found to be 15 mm. On removal of __________ from it, the smoke point rises to 25 mm.",n-paraffins,olefins,aromatics,none of these, ,C," No answer description available for this question. <a href=""discussion-3056"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,__________ is not an important refinery process for upgrading the quality of lubricating oil.,Deoiling,Solvent refinning,Clay treatment,Hydrotreatment, ,A," No answer description available for this question. <a href=""discussion-3069"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Pick out the undesirable property for a solvent meant for dewaxing of lube oil.,Complete miscibility with oil.,High solubility of wax in the solvent.,Both (a) and (b).,Neither (a) nor (b)., ,C," No answer description available for this question. <a href=""discussion-2899"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Which of the following is used as a catalyst in fluidised bed catalytic cracking ?,Silica-magnesia,Silica-alumina,Bentonite clays,"All (a), (b) and (c)", ,D," No answer description available for this question. <a href=""discussion-3001"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Casing head gasoline is the liquid,butane.,propane.,natural gas.,gasoline separated from wet natural gas by compression., ,A," No answer description available for this question. <a href=""discussion-2905"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Most commonly used crude heater before the fractionation tower in a refinery is the __________ heater.,electric immersion,pipestill,steam coil,none of these, ,B," No answer description available for this question. <a href=""discussion-2856"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Viscosity index of a lubricating oil,is the measure of its flash point.,is the measure of variation of viscosity with temperature.,should be low.,none of these., ,B," No answer description available for this question. <a href=""discussion-2818"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Visbreaking process is used mainly for making,high cetane diesel,high octane gasoline,fuel oil,smoke free kerosene, ,C," No answer description available for this question. <a href=""discussion-3095"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Operating condition in the electrical dehydrators for crude oil is about,6.5 kgf/Cm2 & 95Â°C.,1 atm. & 110 Â°C.,20 kgf/cm2 & 110Â°C.,50 atm. and 150Â°C., ,A," No answer description available for this question. <a href=""discussion-2983"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Crude oil is pumped by a __________ pump.,gear,centrifugal,screw,reciprocating, ,B," No answer description available for this question. <a href=""discussion-2993"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Solvent used in the deasphalting process is,furfurol,phenol,propane,hexane, ,C," No answer description available for this question. <a href=""discussion-2844"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,A good lubricant should have high,viscosity index,volatility,pour point,none of these, ,A," No answer description available for this question. <a href=""discussion-3103"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Complete removal of __________ from gasoline is done by Unisol process using caustic soda and methyl alcohol.,waxes,mercaptans,asphalt,diolefins, ,B," No answer description available for this question. <a href=""discussion-3057"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,The main use of heavy gas oil produced by the vacuum distillation unit is as a,blending component for kerosene.,blending component for petrol.,feedstock for fluid catalytic cracking unit.,none of these., ,C," No answer description available for this question. <a href=""discussion-2957"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Stabilisation of gasoline (petrol) means,removal of dissolved gases from it.,increasing its oxidation stability.,improving its lead susceptibility.,increasing its vapour pressure., ,A," No answer description available for this question. <a href=""discussion-2855"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,"In petroleum refining, the process used for conversion of hydrocarbons to aromatics is",catalytic cracking,catalytic reforming,hydrotreating,alkylation, ,B," No answer description available for this question. <a href=""discussion-3134"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Diesel index.(an alternative index for expressing the quality of diesel) is,determined by using a test engine.,not related to aniline point.,equal to cetane number plus 3.,"all (a), (b) & (c).", ,C," No answer description available for this question. <a href=""discussion-3045"">Let us discuss</a>. "
Chemical Engireering,Petroleum Refinery Engineering, ,Octane number of gasoline is a measure of its,resistance to knock.,ignition delay.,ignition temperature.,smoke point., ,A," No answer description available for this question. <a href=""discussion-2809"">Let us discuss</a>. "
