Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
Cse Engineering,Distributed Databases, ,Which of the following is true concerning a global transaction?,The required data are at one local site and the distributed DBMS routes requests as necessary.,The required data are located in at least one nonlocal site and the distributed DBMS routes requests as necessary.,The required data are at one local site and the distributed DBMS passes the request to only the local DBMS.,The required data are located in at least one nonlocal site and the distributed DBMS passes the request to only the local DBMS., ,B," No answer description available for this question. <a href=""discussion-970"">Let us discuss</a>. "
Cse Engineering,Distributed Databases, ,A homogenous distributed database is which of the following?,The same DBMS is used at each location and data are not distributed across all nodes.,The same DBMS is used at each location and data are distributed across all nodes.,A different DBMS is used at each location and data are not distributed across all nodes.,A different DBMS is used at each location and data are distributed across all nodes., ,B," No answer description available for this question. <a href=""discussion-966"">Let us discuss</a>. "
Cse Engineering,Distributed Databases, ,Replication should be used when which of the following exist?,When transmission speeds and capacity in a network prohibit frequent refreshing of large tables.,When using many nodes with different operating systems and DBMSs and database designs.,The application's data can be somewhat out-of-date.,All of the above., ,C," No answer description available for this question. <a href=""discussion-974"">Let us discuss</a>. "
Cse Engineering,Distributed Databases, ,Storing a separate copy of the database at multiple locations is which of the following?,Data Replication,Horizontal Partitioning,Vertical Partitioning,Horizontal and Vertical Partitioning, ,A," No answer description available for this question. <a href=""discussion-962"">Let us discuss</a>. "
Cse Engineering,Distributed Databases, ,A distributed database is which of the following?,A single logical database that is spread to multiple locations and is interconnected by a network,A loose collection of file that is spread to multiple locations and is interconnected by a network,A single logical database that is limited to one location.,A loose collection of file that is limited to one location., ,A," No answer description available for this question. <a href=""discussion-961"">Let us discuss</a>. "
Cse Engineering,Distributed Databases, ,A semijoin is which of the following?,Only the joining attributes are sent from one site to another and then all of the rows are returned.,All of the attributes are sent from one site to another and then only the required rows are returned.,Only the joining attributes are sent from one site to another and then only the required rows are returned.,All of the attributes are sent from one site to another and then only the required rows are returned., ,C," No answer description available for this question. <a href=""discussion-971"">Let us discuss</a>. "
Cse Engineering,Distributed Databases, ,Which of the following is a disadvantage of replication?,Reduced network traffic,"If the database fails at one site, a copy can be located at another site.",Each site must have the same storage capacity.,Each transaction may proceed without coordination across the network., ,C," No answer description available for this question. <a href=""discussion-969"">Let us discuss</a>. "
Cse Engineering,Distributed Databases, ,A distributed database can use which of the following strategies?,Totally centralized at one location and accessed by many sites,Partially or totally replicated across sites,Partitioned into segments at different sites,All of the above, ,D," No answer description available for this question. <a href=""discussion-964"">Let us discuss</a>. "
Cse Engineering,Distributed Databases, ,Which of the following is not one of the stages in the evolution of distributed DBMS?,Unit of work,Remote unit of work,Distributed unit of Work,Distributed request, ,A," No answer description available for this question. <a href=""discussion-972"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Database, ,ODL supports which of the following types of association relationships?,Unary,Unary and Binary,Unary and Binary and Ternary,Unary and Binary and Ternary and higher, ,B," No answer description available for this question. <a href=""discussion-1031"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Database, ,An extent is which of the following?,A keyword that indicates that the subclass inherits from a superclass,A keyword that indicates that the superclass inherits from a subclass,The set of all instances of a class within a database,Only one instance of a class within a database, ,C," No answer description available for this question. <a href=""discussion-1034"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Database, ,"Identify the class name for the following code: ABC123 course(),",ABC123,course,course(),All of the above., ,A," No answer description available for this question. <a href=""discussion-1028"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Database, ,"Using ODL, you can define which of the following?",Attribute,Structure,Operation,All of the above., ,D," No answer description available for this question. <a href=""discussion-1024"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Database, ,"The keyword ""inverse"" is used in which of the following?",Class,Attribute,Relationship,All of the above., ,C," No answer description available for this question. <a href=""discussion-1033"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Database, ,The object definition language (ODL) is which of the following?,Used to develop logical schemas,A data definition language for OODB,A method to implement a logical schema,All of the above., ,D," No answer description available for this question. <a href=""discussion-1023"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Database, ,An atomic literal is which of the following?,Strings,Boolean,Long,All of the above., ,D," No answer description available for this question. <a href=""discussion-1032"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Database, ,Which of the following is true concerning an ODBMS?,They have the ability to store complex data types on the Web.,They are overtaking RDBMS for all applications.,"They are most useful for traditional, two-dimensional database table applications.",All of the above., ,A," No answer description available for this question. <a href=""discussion-1035"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Database, ,The reserved word enum is used for which of the following?,To define a range for an attribute.,To define a range for a class.,To define a range for a relationship.,All of the above., ,A," No answer description available for this question. <a href=""discussion-1030"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Database, ,Which of the following is an unordered collection of elements that may contain duplicates?,Set,Bag,List,Dictionary, ,B," No answer description available for this question. <a href=""discussion-1021"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Database, ,Which of the following is true concerning the following statement: class Manager extends Employee,Manager is a concrete class and a superclass.,Manager is a concrete class and a subclass.,Manager is an abstract class and a superclass.,Manager is an abstract class and a subclass., ,B," No answer description available for this question. <a href=""discussion-1029"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Database, ,Which of the following is an ordered collection of elements of the same type?,Set,Bag,List,Dictionary, ,C," No answer description available for this question. <a href=""discussion-1022"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Database, ,A relationship should be specified how in the ODL?,One direction starting with the first class,One direction starting with the second class,Neither direction.,Both directions., ,D," No answer description available for this question. <a href=""discussion-1025"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Database, ,"Using OQL, you may do which of the following?",Return an entire collection of elements including duplicates.,Return a collection of elements without duplicates.,Return a specific subset of elements using a given criteria.,All of the above., ,D," No answer description available for this question. <a href=""discussion-1027"">Let us discuss</a>. "
Cse Engineering,Object-Oriented Database, ,"The Object Query Language is which of the following""?",Similar to SQL and uses a select-from-where structure,Similar to SQL and uses a select-where structure,Similar to SQL and uses a from-where structure,Not similar to SQL, ,A," No answer description available for this question. <a href=""discussion-1026"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,You can add a row using SQL in a database with which of the following?,ADD,CREATE,INSERT,MAKE, ,C," No answer description available for this question. <a href=""discussion-794"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,The command to remove rows from a table 'CUSTOMER' is:,REMOVE FROM CUSTOMER ...,DROP FROM CUSTOMER ...,DELETE FROM CUSTOMER WHERE ...,UPDATE FROM CUSTOMER ..., ,C," No answer description available for this question. <a href=""discussion-784"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,The SQL WHERE clause:,limits the column data that are returned.,limits the row data are returned.,Both A and B are correct.,Neither A nor B are correct., ,B," No answer description available for this question. <a href=""discussion-52"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,Which of the following is the original purpose of SQL?,To specify the syntax and semantics of SQL data definition language,To specify the syntax and semantics of SQL manipulation language,To define the data structures,All of the above., ,D," No answer description available for this question. <a href=""discussion-790"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,The wildcard in a WHERE clause is useful when?,An exact match is necessary in a SELECT statement.,An exact match is not possible in a SELECT statement.,An exact match is necessary in a CREATE statement.,An exact match is not possible in a CREATE statement., ,B," No answer description available for this question. <a href=""discussion-796"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,A view is which of the following?,A virtual table that can be accessed via SQL commands,A virtual table that cannot be accessed via SQL commands,A base table that can be accessed via SQL commands,A base table that cannot be accessed via SQL commands, ,A," No answer description available for this question. <a href=""discussion-787"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,The command to eliminate a table from a database is:,"REMOVE TABLE CUSTOMER,","DROP TABLE CUSTOMER,","DELETE TABLE CUSTOMER,","UPDATE TABLE CUSTOMER,", ,B," No answer description available for this question. <a href=""discussion-783"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,ON UPDATE CASCADE ensures which of the following?,Normalization,Data Integrity,Materialized Views,All of the above., ,B," No answer description available for this question. <a href=""discussion-793"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,SQL data definition commands make up a(n) ________ .,DDL,DML,HTML,XML, ,A," No answer description available for this question. <a href=""discussion-43"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,Which of the following is valid SQL for an Index?,"CREATE INDEX ID,","CHANGE INDEX ID,","ADD INDEX ID,","REMOVE INDEX ID,", ,A," No answer description available for this question. <a href=""discussion-788"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,The SQL keyword(s) ________ is used with wildcards.,LIKE only,IN only,NOT IN only,IN and NOT IN, ,A," No answer description available for this question. <a href=""discussion-56"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,Which of the following is the correct order of keywords for SQL SELECT statements?,"SELECT, FROM, WHERE","FROM, WHERE, SELECT","WHERE, FROM,SELECT","SELECT,WHERE,FROM", ,A," No answer description available for this question. <a href=""discussion-786"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,A subquery in an SQL SELECT statement is enclosed in:,braces -- {...}.,CAPITAL LETTERS.,parenthesis -- (...) .,brackets -- [...]., ,C," No answer description available for this question. <a href=""discussion-60"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,The result of a SQL SELECT statement is a(n) ________ .,report,form,file,table, ,D," No answer description available for this question. <a href=""discussion-48"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,Which of the following are the five built-in functions provided by SQL?,"COUNT, SUM, AVG, MAX, MIN","SUM, AVG, MIN, MAX, MULT","SUM, AVG, MULT, DIV, MIN","SUM, AVG, MIN, MAX, NAME", ,A," No answer description available for this question. <a href=""discussion-59"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,"In an SQL SELECT statement querying a single table, according to the SQL-92 standard the asterisk (*) means that:",all columns of the table are to be returned.,all records meeting the full criteria are to be returned.,all records with even partial criteria met are to be returned.,None of the above is correct., ,A," No answer description available for this question. <a href=""discussion-51"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,The HAVING clause does which of the following?,Acts like a WHERE clause but is used for groups rather than rows.,Acts like a WHERE clause but is used for rows rather than columns.,Acts like a WHERE clause but is used for columns rather than groups.,Acts EXACTLY like a WHERE clause., ,A," No answer description available for this question. <a href=""discussion-797"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,The SQL -92 wildcards are ____ and ____ .,"asterisk (*), percent sign (%)","percent sign (%), underscore (_)","underscore(_), question mark (?)","question mark (?), asterisk (*)", ,B," No answer description available for this question. <a href=""discussion-57"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,"To remove duplicate rows from the results of an SQL SELECT statement, the ________ qualifier specified must be included.",ONLY,UNIQUE,DISTINCT,SINGLE, ,C," No answer description available for this question. <a href=""discussion-50"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,The benefits of a standard relational language include which of the following?,Reduced training costs,Increased dependence on a single vendor,Applications are not needed.,All of the above., ,A," No answer description available for this question. <a href=""discussion-791"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,Which of the following do you need to consider when you make a table in SQL?,Data types,Primary keys,Default values,All of the above., ,D," No answer description available for this question. <a href=""discussion-792"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,SQL query and modification commands make up a(n) ________ .,DDL,DML,HTML,XML, ,B," No answer description available for this question. <a href=""discussion-44"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,"When three or more AND and OR conditions are combined, it is easier to use the SQL keyword(s):",LIKE only.,IN only.,NOT IN only.,Both IN and NOT IN., ,D," No answer description available for this question. <a href=""discussion-54"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,The Microsoft Access wildcards are ____ and ____ .,"asterisk (*), percent sign (%)","percent sign (%), underscore (_)","underscore(_), question mark (?)","question mark (?), asterisk (*)", ,D," No answer description available for this question. <a href=""discussion-58"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,"Find the SQL statement below that is equal to the following: SELECT NAME FROM CUSTOMER WHERE STATE = 'VA',","SELECT NAME IN CUSTOMER WHERE STATE IN ('VA'),","SELECT NAME IN CUSTOMER WHERE STATE = 'VA',","SELECT NAME IN CUSTOMER WHERE STATE = 'V',","SELECT NAME FROM CUSTOMER WHERE STATE IN ('VA'),", ,D," No answer description available for this question. <a href=""discussion-789"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,Which one of the following sorts rows in SQL?,SORT BY,ALIGN BY,ORDER BY,GROUP BY, ,C," No answer description available for this question. <a href=""discussion-785"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,To sort the results of a query use:,SORT BY.,GROUP BY.,ORDER BY.,None of the above is correct., ,C," No answer description available for this question. <a href=""discussion-53"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,To define what columns should be displayed in an SQL SELECT statement:,use FROM to name the source table(s) and list the columns to be shown after SELECT.,use USING to name the source table(s) and list the columns to be shown after SELECT.,use SELECT to name the source table(s) and list the columns to be shown after USING.,use USING to name the source table(s) and list the columns to be shown after WHERE., ,A," No answer description available for this question. <a href=""discussion-49"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,SQL can be used to:,create database structures only.,query database data only.,modify database data only.,All of the above can be done by SQL., ,D," No answer description available for this question. <a href=""discussion-42"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,The SQL statement that queries or reads data from a table is ________ .,SELECT,READ,QUERY,None of the above is correct., ,A," No answer description available for this question. <a href=""discussion-47"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,The SQL keyword BETWEEN is used:,for ranges.,to limit the columns displayed.,as a wildcard.,None of the above is correct., ,A," No answer description available for this question. <a href=""discussion-55"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,A subquery in an SQL SELECT statement:,can only be used with two tables.,can always be duplicated by a join.,has a distinct form that cannot be duplicated by a join.,cannot have its results sorted using ORDER BY., ,C," No answer description available for this question. <a href=""discussion-61"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,________ was adopted as a national standard by ANSI in 1992.,Oracle,SQL,Microsoft Access,DBase, ,B," No answer description available for this question. <a href=""discussion-46"">Let us discuss</a>. "
Cse Engineering,Introduction to SQL, ,SQL is:,a programming language.,an operating system.,a data sublanguage.,a DBMS., ,C," No answer description available for this question. <a href=""discussion-45"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,Needing to using more complicated SQL in database applications is a(n) ________ of normalization.,advantage,disadvantage,either an advantage or disadvantage,neither an advantage nor disadvantage, ,B," No answer description available for this question. <a href=""discussion-129"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,Eliminating modification anomalies is a(n) ________ of normalization.,advantage,disadvantage,either an advantage or disadvantage,neither an advantage nor disadvantage, ,A," No answer description available for this question. <a href=""discussion-128"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,Multivalued dependencies should ________ be eliminated.,always,commonly,seldom,never, ,A," No answer description available for this question. <a href=""discussion-136"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,"When assessing the table structure of an acquired set of tables with data, accessing the validity of possible referential integrity constraints on foreign keys is (part of) the:",first step.,second step.,third step.,fourth step., ,C," No answer description available for this question. <a href=""discussion-127"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,Using the SQL GROUP BY phrase with a SELECT statement can help detect which of the following problems?,"The multivalue, multicolumn problem",The inconsistent values problem,The missing values problem,The general-purpose remarks column problem, ,B," No answer description available for this question. <a href=""discussion-142"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,"When assessing the table structure of an acquired set of tables with data, determining foreign keys is (part of) the:",first step.,second step.,third step.,fourth step., ,B," No answer description available for this question. <a href=""discussion-126"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,Creating a read-only database is a task that is ________ assigned to beginning database professionals.,always,commonly,seldom,never, ,B," No answer description available for this question. <a href=""discussion-137"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,Each answer below shows example data from a table. Which answer is an example of the general-purpose remarks column problem?,"Three columns have the values 534-2435, 534-7867, and 546-2356 in the same row.","Three rows have the values Brown Small Chair, Small Chair Brown, and Small Brown Chair in the same column.","Three rows have the values Brown, NULL, and Blue in the same column.","One row has the value ""He is interested in a Silver Porsche from the years 1978-1988"" in a column.", ,D," No answer description available for this question. <a href=""discussion-141"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,"For a number of reasons, normalizations is not often an advantage for a(n) ________ database.",read-only,updateable,either a read-only or an updateable,None of the above is correct., ,A," No answer description available for this question. <a href=""discussion-134"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,"Most of the time, modification anomalies are serious enough that tables should be normalized into:",1NF.,2NF.,3NF.,BCNF., ,D," No answer description available for this question. <a href=""discussion-132"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,Each answer below shows example data from a table. Which answer is an example of the missing values problem?,"Three columns have the values 534-2435, 534-7867, and 546-2356 in the same row.","Three rows have the values Brown Small Chair, Small Chair Brown, and Small Brown Chair in the same column.","Three rows have the values Brown, NULL, and Blue in the same column.","One row has the value ""He is interested in a Silver Porsche from the years 1978-1988"" in a column.", ,C," No answer description available for this question. <a href=""discussion-139"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,"When assessing the table structure of an acquired set of tables with data, determining functional dependencies is (part of) the:",first step.,second step.,third step.,fourth step., ,B," No answer description available for this question. <a href=""discussion-124"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,"Each answer below shows example data from a table. Which answer is an example of the multivalue, multicolumn problem?","Three columns have the values 534-2435, 534-7867, and 546-2356 in the same row.","Three rows have the values Brown Small Chair, Small Chair Brown, and Small Brown Chair in the same column.","Three rows have the values Brown, NULL, and Blue in the same column.","One row has the value ""He is interested in a Silver Porsche from the years 1978-1988"" in a column.", ,A," No answer description available for this question. <a href=""discussion-138"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,"When assessing the table structure of an acquired set of tables with data, counting the number of table rows is (part of) the:",first step.,second step.,third step.,fourth step., ,A," No answer description available for this question. <a href=""discussion-123"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,"If a table has been normalized so that all determinants are candidate keys, then that table is in:",1NF.,2NF.,3NF.,BCNF., ,D," No answer description available for this question. <a href=""discussion-133"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,Read-only databases are ________ updated.,always,commonly,seldom,never, ,D," No answer description available for this question. <a href=""discussion-135"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,Needing to assess the validity of assumed referential integrity constraints on foreign keys is a(n) ________ of normalization.,advantage,disadvantage,either an advantage or disadvantage,neither an advantage nor disadvantage, ,D," No answer description available for this question. <a href=""discussion-130"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,"When assessing the table structure of an acquired set of tables with data, determining primary keys is (part of) the:",first step.,second step.,third step.,fourth step., ,B," No answer description available for this question. <a href=""discussion-125"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,Normalization ________ data duplication.,eliminates,reduces,increases,maximizes, ,A," No answer description available for this question. <a href=""discussion-131"">Let us discuss</a>. "
Cse Engineering,Database Design Using Normalization, ,Each answer below shows example data from a table. Which answer is an example of the inconsistent values problem?,"Three columns have the values 534-2435, 534-7867, and 546-2356 in the same row.","Three rows have the values Brown Small Chair, Small Chair Brown, and Small Brown Chair in the same column.","Three rows have the values Brown, NULL, and Blue in the same column.","One row has the value ""He is interested in a Silver Porsche from the years 1978-1988"" in a column.", ,B," No answer description available for this question. <a href=""discussion-140"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,Which of the following data constraints would be used to specify that the value of cells in a column must be one of a specific set of possible values?,A domain constraint,A range constraint,An intrarelation constraint,An interrelation constraint, ,A," No answer description available for this question. <a href=""discussion-213"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,"In a 1:N relationship, the foreign key is placed in:",either table without specifying parent and child tables.,the parent table.,the child table.,either the parent table or the child table., ,C," No answer description available for this question. <a href=""discussion-217"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,Which of the following column properties specifies whether or not cells in a column must contain a data value?,Null status,Data type,Default value,Data constraints, ,A," No answer description available for this question. <a href=""discussion-209"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,A primary key should be defined as:,NULL.,NOT NULL.,Either of the above can be used.,None of the above are correct., ,B," No answer description available for this question. <a href=""discussion-208"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,Which of the following column properties would be used to specify that cells in a column must contain a monetary value?,Null status,Data type,Default value,Data constraints, ,B," No answer description available for this question. <a href=""discussion-210"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,Which of the following situation requires the use of ID-dependent entities?,Association relationships only,Multivalued attributes only,Archetype/instance relationships only,All of the above use ID dependent entities, ,D," No answer description available for this question. <a href=""discussion-218"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,A foreign key is:,a column containing the primary key of another table.,used to define data types.,used to define null status.,all of the above are above correct., ,A," No answer description available for this question. <a href=""discussion-215"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,Which of the following columns is(are) are required in a table?,A foreign key,An alternate key,A primary key,A surrogate key., ,C," No answer description available for this question. <a href=""discussion-205"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,"In a 1:1 relationship, the foreign key is placed in:",either table without specifying parent and child tables.,the parent table.,the child table.,either the parent table or the child table., ,A," No answer description available for this question. <a href=""discussion-216"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,"Which of the following column properties would be used to specify that cells in a column must be immediately filled with a monetary value of $10,000?",Null status,Data type,Default value,Data constraints, ,C," No answer description available for this question. <a href=""discussion-211"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,The identifier of an entity will become the ________ of the new table.,foreign key,main attribute,primary key,identity key, ,C," No answer description available for this question. <a href=""discussion-204"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,Which of the following data constraints would be used to specify that the value of a cell in one column must be less than the value of a cell in another column in the same row of the same table?,A domain constraint,A range constraint,An intrarelation constraint,An interrelation constraint, ,C," No answer description available for this question. <a href=""discussion-214"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,"A unique, DBMS-supplied identifier used as the primary key of a relation is called a(n):",primary key.,foreign key.,composite key.,surrogate key., ,D," No answer description available for this question. <a href=""discussion-206"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,Which is not true about surrogate keys?,They are short.,They are fixed.,They have meaning to the user.,They are numeric., ,C," No answer description available for this question. <a href=""discussion-207"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,"For every relationship, how many possible types of actions are there when enforcing minimum cardinalities?",Two,Three,Four,Six, ,D," No answer description available for this question. <a href=""discussion-221"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,Which constraint requires that the binary relationship indicate all combinations that must appear in the ternary relationship?,MUST COVER,MUST NOT,Both of the above.,None of the above is correct., ,A," No answer description available for this question. <a href=""discussion-219"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,Each entity is represented as a(n):,tuple.,table.,attribute.,file., ,B," No answer description available for this question. <a href=""discussion-203"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,"For every relationship, how many possible sets of minimum cardinalities are there?",Two,Three,Four,Six, ,C," No answer description available for this question. <a href=""discussion-220"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,"If a relationship has a cascade updates constraint, then if ________ in the parent table is changed, then the same change will automatically be made to any corresponding foreign key value.",the primary key,any alternate key,a surrogate key,a foreign key, ,A," No answer description available for this question. <a href=""discussion-222"">Let us discuss</a>. "
Cse Engineering,Data Models into Database Designs, ,Which of the following column properties would be used to specify that cells in a column must contain a monetary value that is less than another monetary value in the same row?,Null status,Data type,Default value,Data constraints, ,D," No answer description available for this question. <a href=""discussion-212"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,Which of the following SQL statements are helpful in database redesign?,Correlated subqueries only,EXISTS/NOT EXISTS expressions only,Both of the above are helpful,None of the above are helpful., ,C," No answer description available for this question. <a href=""discussion-285"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,What SQL command can be used to delete columns from a table?,MODIFY TABLE TableName DROP COLUMN ColumnName,MODIFY TABLE TableName DROP ColumnName,ALTER TABLE TableName DROP COLUMN ColumnName,ALTER TABLE TableName DROP ColumnName, ,C," No answer description available for this question. <a href=""discussion-297"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,Database redesign is not terribly difficult if the:,database is structured.,database is well-designed.,database has no data.,database is relatively small., ,C," No answer description available for this question. <a href=""discussion-283"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,Which SQL-92 standard SQL command can be used to change a table name?,RENAME TABLE,CHANGE TABLE,ALTER TABLE,None of the above is correct., ,D," No answer description available for this question. <a href=""discussion-295"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,The process of reading a database schema and producing a data model from that schema is known as:,data modeling.,database design.,reverse engineering.,None of the above is correct., ,C," No answer description available for this question. <a href=""discussion-291"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,Before any changes to database structure are attempted one should first:,clearly understand the current structure and contents of the database only.,test any changes on a test database only.,create a complete backup of the operational database only.,All of the above should be done., ,D," No answer description available for this question. <a href=""discussion-290"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,Which of the following modifications may not succeed?,Changing a column data type from char to date,Changing a column data type from numeric to char,Both of the above actions should succeed.,Neither of the above actions will succeed., ,A," No answer description available for this question. <a href=""discussion-299"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,How can you find rows that do not match some specified condition?,EXISTS,Double use of NOT EXISTS,NOT EXISTS,None of the above is correct., ,B," No answer description available for this question. <a href=""discussion-289"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,A regular subquery can be processed:,from the top down.,from the bottom up.,by nesting.,None of the above is correct., ,B," No answer description available for this question. <a href=""discussion-284"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,What SQL command can be used to add columns to a table?,MODIFY TABLE TableName ADD COLUMN ColumnName,MODIFY TABLE TableName ADD ColumnName,ALTER TABLE TableName ADD COLUMN ColumnName,ALTER TABLE TableName ADD ColumnName, ,D," No answer description available for this question. <a href=""discussion-296"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,The EXISTS keyword will be true if:,any row in the subquery meets the condition only.,all rows in the subquery fail the condition only.,both of these two conditions are met.,neither of these two conditions is met., ,A," No answer description available for this question. <a href=""discussion-287"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,Changing cardinalities in a database is:,a common database design task.,"a rare database design task, but does occur.",a database design task that never occurs.,"is impossible to do, so a new database must be constructed and the data moved into it.", ,A," No answer description available for this question. <a href=""discussion-301"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,The NOT EXISTS keyword will be true if:,any row in the subquery meets the condition.,all rows in the subquery fail the condition.,both of these two conditions are met.,neither of these two conditions is met., ,B," No answer description available for this question. <a href=""discussion-288"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,The data model that is produced from reverse engineering is:,a conceptual model.,an internal model.,a logical model.,None of the above is correct., ,D," No answer description available for this question. <a href=""discussion-292"">Let us discuss</a>. "
Cse Engineering,Database Redesign, ,"To drop a column that is used as a foreign key, first:",drop the primary key.,drop the table containing the foreign key..,drop the foreign key constraint.,All of the above must be done., ,C," No answer description available for this question. <a href=""discussion-298"">Let us discuss</a>. "
