Subject,Topic,Direction,Question,Option 1,Option 2,Option 3,Option 4,Option 5,Answer,Explanation
G.K,Misslaneous, ,INTERPOL means,International Political Conference,International Criminal Police Organisation,None of these,International Association of Police Officers, ,B," No answer description available for this question. <a href=""discussion-2533"">Let us discuss</a>. "
G.K,Misslaneous, ,The headquarters of U.N. is located in,Rome,Geneva,New York,Washington D.C., ,C," No answer description available for this question. <a href=""discussion-2514"">Let us discuss</a>. "
G.K,Misslaneous, ,The SAARC movement was launched for,political alliances,regional cooperation,cultural exchanges,military strategy, ,B," No answer description available for this question. <a href=""discussion-2527"">Let us discuss</a>. "
G.K,Misslaneous, ,The headquarters of UNHCR is located at,New York,Rome,Geneva,London, ,C," No answer description available for this question. <a href=""discussion-2520"">Let us discuss</a>. "
G.K,Misslaneous, ,Which of the following is a military alliance?,NATO,NAFTA,EEC,ASEAN, ,A," No answer description available for this question. <a href=""discussion-2567"">Let us discuss</a>. "
G.K,Misslaneous, ,The headquarters of International Labour Organisation is at,Paris,New York,Hague,Geneva, ,D," No answer description available for this question. <a href=""discussion-2524"">Let us discuss</a>. "
G.K,Misslaneous, ,The UNO was founded at,Moscow,London,Paris,San Francisco, ,D," No answer description available for this question. <a href=""discussion-2540"">Let us discuss</a>. "
G.K,Misslaneous, ,The first General Secretary of UNO was,Dag Hamarskjoeld,U Thant,Trygve Lie,Kurt Waldheim, ,C," No answer description available for this question. <a href=""discussion-2558"">Let us discuss</a>. "
G.K,Misslaneous, ,The NAM summit which demanded expansion of the United Nations Security council had met at,Tehran,Cairo,Harare,Jakarta, ,D," No answer description available for this question. <a href=""discussion-2550"">Let us discuss</a>. "
G.K,Misslaneous, ,Which of the following countries is not a member of a SAARC,Sri Lanka,Myanmar,Maldives,Bhutan, ,B," No answer description available for this question. <a href=""discussion-2551"">Let us discuss</a>. "
G.K,Misslaneous, ,Where was the first ever security Council Summit meeting held in early 1992?,New York,Paris,Geneva,London, ,A," No answer description available for this question. <a href=""discussion-2562"">Let us discuss</a>. "
G.K,Misslaneous, ,Which of the following country is not a member of G-7?,Japan,Russia,France,Italy, ,B," No answer description available for this question. <a href=""discussion-2553"">Let us discuss</a>. "
G.K,Misslaneous, ,Which of the following is not an agency of U.N.?,World Health Organisation,Food and Agricultural Organisation,International Committee of the Red Cross,International Monetary Fund, ,C," No answer description available for this question. <a href=""discussion-2516"">Let us discuss</a>. "
G.K,Misslaneous, ,G-15 is a group of,developing countries,non-aligned countries,developed countries,companies, ,A," <p>The G15, a group of 17 developing countries from Asia, Africa and Latin America, was set up to foster cooperation and provide input for other international groups, such as the World Trade Organization and the Group of Seven rich industrialized nations.</p><p>The G15 focuses on cooperation among developing countries in the areas of investment, trade, and technology. The membership of the G15 has expanded to 18 countries, but the name has remained unchanged.</p> "
G.K,Misslaneous, ,The Indian Red Cross Society was established in the year,1932,1920,1945,1890, ,B," No answer description available for this question. <a href=""discussion-2576"">Let us discuss</a>. "
G.K,Misslaneous, ,SAARC was founded in,New Delhi,Geneva,Dhaka,Thimpu, ,C," No answer description available for this question. <a href=""discussion-2531"">Let us discuss</a>. "
G.K,Misslaneous, ,Which organ of United Nations has ceased to be operational?,Trusteeship Council,Secretariat,International Court of Justice,Economic and Social Council, ,A," No answer description available for this question. <a href=""discussion-2579"">Let us discuss</a>. "
G.K,Misslaneous, ,The member countries of NAFTA are,USA and Canada,"USA, Canada and Mexico",Canada and Mexico,USA and Mexico, ,B," No answer description available for this question. <a href=""discussion-2574"">Let us discuss</a>. "
G.K,Misslaneous, ,India was elected as a President of General Assembly of the United Nations in 1953. Who occupied this office on behalf of India?,S. Radha Krishnan,Gopalswamy Iyyengar,V.K. Krishna Menon,Vijayalakshmi Pandit, ,D," No answer description available for this question. <a href=""discussion-2564"">Let us discuss</a>. "
G.K,Misslaneous, ,United Nations adapted a Charter of Economic Rights in the year,1969,1974,1956,1964, ,B," No answer description available for this question. <a href=""discussion-2530"">Let us discuss</a>. "
G.K,Misslaneous, ,Which organ of the United Nations has ceased to be operational?,Economic and Social Council,International Court of Justice,Trusteeship Council,Secretariat, ,C," No answer description available for this question. <a href=""discussion-2572"">Let us discuss</a>. "
G.K,Misslaneous, ,The United Nations is considered as a universal organisation. Which organ of rhe united nations fully represents the fact?,The Economic and Social Council,The Security Council,The Secretariat,The General Assembly, ,D," No answer description available for this question. <a href=""discussion-2521"">Let us discuss</a>. "
G.K,Misslaneous, ,The Battle of Plassey was fought in,1757,1782,1748,1764, ,A," <p>The Battle of Plassey, 23 June 1757, was a decisive British East India Company victory over the Nawab of Bengal and his French allies, establishing Company rule in South Asia which expanded over much of the Indies for the next 190 years. The battle took place at Palashi, Bengal, on the river banks of the Bhagirathi River, about 150 km north of Calcutta, near Murshidabad, then capital of undivided Bengal. The belligerents were Siraj-ud-daulah, the last independent Nawab of Bengal, and the British East India Company.</p><p>More info: <b><a href=""http://en.wikipedia.org/wiki/Battle_of_Plassey"" target=""_blank"">http://en.wikipedia.org/wiki/Battle_of_Plassey</a></b></p> "
G.K,Misslaneous, ,The territory of Porus who offered strong resistance to Alexander was situated between the rivers of,Sutlej and Beas,Jhelum and Chenab,Ravi and Chenab,Ganga and Yamuna, ,B," No answer description available for this question. <a href=""discussion-10"">Let us discuss</a>. "
G.K,Misslaneous, ,"Under Akbar, the Mir Bakshi was required to look after",military affairs,the state treasury,the royal household,the land revenue system, ,A," The head of the military was called the Mir Bakshi, appointed from among the leading nobles of the court. The Mir Bakshi was in charge of intelligence gathering, and also made recommendations to the emperor for military appointments and promotions. "
G.K,Misslaneous, ,Tripitakas are sacred books of,Buddhists,Hindus,Jains,None of the above, ,A," No answer description available for this question. <a href=""discussion-61"">Let us discuss</a>. "
G.K,Misslaneous, ,The trident-shaped symbol of Buddhism does not represent,Nirvana,Sangha,Buddha,Dhamma, ,A," No answer description available for this question. <a href=""discussion-21"">Let us discuss</a>. "
G.K,Misslaneous, ,The theory of economic drain of India during British imperialism was propounded by,Jawaharlal Nehru,Dadabhai Naoroji,R.C. Dutt,M.K. Gandhi, ,B," No answer description available for this question. <a href=""discussion-12"">Let us discuss</a>. "
G.K,Misslaneous, ,The treaty of Srirangapatna was signed between Tipu Sultan and,Robert Clive,Cornwallis,Dalhousie,Warren Hastings, ,B," No answer description available for this question. <a href=""discussion-20"">Let us discuss</a>. "
G.K,Misslaneous, ,The system of competitive examination for civil service was accepted in principle in the year,1833,1853,1858,1882, ,B," No answer description available for this question. <a href=""discussion-1"">Let us discuss</a>. "
G.K,Misslaneous, ,"Through which one of the following, the king exercised his control over villages in the Vijayanagar Empire?",Dannayaka,Sumanta,Nayaka,Mahanayakacharya, ,D," No answer description available for this question. <a href=""discussion-47"">Let us discuss</a>. "
G.K,Misslaneous, ,"The Vijayanagara ruler, Kirshnadev Raya's work Amuktamalyada, was in",Telugu,Sanskrit,Tamil,Kannada, ,A," No answer description available for this question. <a href=""discussion-39"">Let us discuss</a>. "
G.K,Misslaneous, ,"Under an agreement with which of the following countries did Subhas Chandra Bose organize the Indian soldiers, taken as prisoners by the Axis Powers, into the Azad Hind Fauj?",China,Germany,Italy,Japan, ,D," No answer description available for this question. <a href=""discussion-66"">Let us discuss</a>. "
G.K,Misslaneous, ,"We hear of two envoys being sent to the Roman kings, one in 27-28 AD to the court of Augustus and the other in 110-20 AD to the court of",Cartius,Trajan,Nero,Brutus, ,B," No answer description available for this question. <a href=""discussion-80"">Let us discuss</a>. "
G.K,Misslaneous, ,The use of Kharoshti in ancient Indian architecture is the result of India's contact with,Central Asia,Iran,Greece,China, ,C," No answer description available for this question. <a href=""discussion-32"">Let us discuss</a>. "
G.K,Misslaneous, ,Vaikhanasa the five-fold conception of Vishnu consists of  brahmanpurushaprakritisatyaachyutaaniruddha,"I, II, III, IV and V","II, III, IV, V and VI","I, II, IV, V and VI","I, III, IV, V and VI", ,D," No answer description available for this question. <a href=""discussion-74"">Let us discuss</a>. "
G.K,Misslaneous, ,The troops raised by the emperor but not paid directly the state and place under the charge of mansabadars were know as,Walashahi,Barawardi,JCumaki,Dakhili, ,D," No answer description available for this question. <a href=""discussion-23"">Let us discuss</a>. "
G.K,Misslaneous, ,The treaty of Mangalore was signed between,the English East India Company and Haidar Ali,the English East India Company and Tipu Sultan,Haidar Ali and the Zamorin of Calicut,the French East India Company and Tipu Sultan, ,B," No answer description available for this question. <a href=""discussion-19"">Let us discuss</a>. "
G.K,Misslaneous, ,"To conquer and annex Peshawar and Punjab, Mahmud of Ghazni defeated",Ghurids,Arabs,Karkotakas,Hindushahis, ,D," No answer description available for this question. <a href=""discussion-49"">Let us discuss</a>. "
G.K,Misslaneous, ,To which professions earlier leaders who struggled for freedom of India mainly belonged?,Lawyers,Teachers,Journalists,All of the above, ,D," No answer description available for this question. <a href=""discussion-57"">Let us discuss</a>. "
G.K,Misslaneous, ,The victories of Karikala are well portrayed in,Palamoli,Aruvanad,Pattinappalai,Padirrupattu, ,C," No answer description available for this question. <a href=""discussion-37"">Let us discuss</a>. "
G.K,Misslaneous, ,Todar Mal was associated with,music,literature,finance,law, ,C, Raja Todar Mal was the Finance Minister of the Mughal empire during Akbar's reign. He was one of the Navaratnas in Akbar's durbar. 
G.K,Misslaneous, ,The title of 'Viceroy' was added to the office of the Governor-General of India for the first time in,1848 AD,1856 AD,1858 AD,1862 AD, ,C," No answer description available for this question. <a href=""discussion-17"">Let us discuss</a>. "
G.K,Misslaneous, ,"To which of the following dynasties did King Bhoja, a great patron of literature and art, belong?",Karkota,Utpala,Paramara,Gurjara Pratihara, ,C," No answer description available for this question. <a href=""discussion-56"">Let us discuss</a>. "
G.K,Misslaneous, ,"Vikramaditya, a king of Ujjain, started the Vikrama samvat in 58 BC in commemoration of his victory over",Indo-Greeks,Sakas,Parthinas,Kushanas, ,B," No answer description available for this question. <a href=""discussion-77"">Let us discuss</a>. "
G.K,Misslaneous, ,Two of the great Mughals wrote their own memories. There were,Babar and Humayun,Humayun and Jahangir,Babar and Jahangir,Jahangir and Shahjahan, ,C," No answer description available for this question. <a href=""discussion-64"">Let us discuss</a>. "
G.K,Misslaneous, ,To which king belongs the Lion capital at Sarnath?,Chandragupta,Ashoka,Kanishka,Harsha, ,B," No answer description available for this question. <a href=""discussion-54"">Let us discuss</a>. "
G.K,Misslaneous, ,The use of spinning wheel (Charkha) became common during the,9th Century AD,10th Century AD,12th Century AD,14th Century AD, ,D," No answer description available for this question. <a href=""discussion-33"">Let us discuss</a>. "
G.K,Misslaneous, ,The language of discourses of Gautama Buddha was,Bhojpuri,Magadhi,Pali,Sanskrit, ,C," No answer description available for this question. <a href=""discussion-30"">Let us discuss</a>. "
G.K,Misslaneous, ,There were widespread risings against the British in the 1820s. Which one of the following did not revolt in the 1820s?,Santhals,Ahoms,Pagal Panthis,Ramosi, ,A," No answer description available for this question. <a href=""discussion-44"">Let us discuss</a>. "
G.K,Misslaneous, ,Velu Thampi led a revolt against the British in state of,Travancore,Baroda,Hyderabad,Mysore, ,A," No answer description available for this question. <a href=""discussion-76"">Let us discuss</a>. "
G.K,Misslaneous, ,Under the Mountbatten Plan of 1947 the people of ___ were given the right to decide through a plebiscite whether they wished to join Pakistan or India.,Assam,Punjab,Bengal,N.W.F.P and the Sylhet district of Assam, ,D," No answer description available for this question. <a href=""discussion-69"">Let us discuss</a>. "
G.K,Misslaneous, ,Three major  powers that emerged in southern India in the 7th century AD were  CherasCholasChalukyasPallavasPandyas ,"I, II, V","II, III, IV","III, IV, V","I, II, IV", ,A," No answer description available for this question. <a href=""discussion-46"">Let us discuss</a>. "
G.K,Misslaneous, ,The term 'Yavanapriya' mentioned in ancient Sanskrit texts denoted,ivory,pepper,a fine variety of Indian muslin,damsels sent to the Greek court for dance performance, ,B," No answer description available for this question. <a href=""discussion-3"">Let us discuss</a>. "
G.K,Misslaneous, ,"The Timariots Governors and the Revenue Contractors, on their part reason in this manner: ""Why should the neglected state of this land create uneasiness in our minds and why should we expend our money and time to render it fruitful? We may be deprived of it in a single moment, and our exertions would benefit neither ourselves nor our children."" This statement was made by",Monserrate,Tavernier,Manrique,Bernier, ,D," No answer description available for this question. <a href=""discussion-15"">Let us discuss</a>. "
G.K,Misslaneous, ,The ultimate ownership of land during the post-Gupta period lay with,the cultivator,the village community,the king,the joint family, ,C," No answer description available for this question. <a href=""discussion-28"">Let us discuss</a>. "
G.K,Misslaneous, ,To which of the republic of Buddha belong?,Licchavis,Sakyas,Mallas,None of the above, ,B," No answer description available for this question. <a href=""discussion-55"">Let us discuss</a>. "
G.K,Misslaneous, ,There was a sharp class division at Harappa and Mohen-jodaro. This is clear from the,Indus seals excavated,religious beliefs of the Harappans,tools and implements used by the Harappans,different types of dwellings excavated, ,D," No answer description available for this question. <a href=""discussion-43"">Let us discuss</a>. "
G.K,Misslaneous, ,The title given by the British Government to Mahatma Gandhi which he surrendered during the non-cooperation movement was,Hind Keasri,Kaiser-e-Hind,Rai Bahadur,Rt. Honorable, ,B," No answer description available for this question. <a href=""discussion-16"">Let us discuss</a>. "
G.K,Misslaneous, ,Tipu sultan was the ruler of,Hyderabad,Madurai,Mysore,Vijayanagar, ,C," No answer description available for this question. <a href=""discussion-48"">Let us discuss</a>. "
G.K,Misslaneous, ,The term yavanika meant,foreign goods,dancer,curtain,theatre, ,C," No answer description available for this question. <a href=""discussion-9"">Let us discuss</a>. "
G.K,Misslaneous, ,The term Khalisa in Mughal administration signified the,entire Imperial establishment,land owned b the emperor himself,religious land grants,land from where revenue was collected for the Imperial Treasury, ,B," No answer description available for this question. <a href=""discussion-6"">Let us discuss</a>. "
G.K,Misslaneous, ,Visakhadatta sketches the event after the death of Samudragupta in his work,Mudrarakasam,Devi Chand Guptam,Mrichekakatika,Malavikagnimitra, ,A," No answer description available for this question. <a href=""discussion-78"">Let us discuss</a>. "
G.K,Misslaneous, ,The system of Dual Government during the latter half of the 18th century AD is associated with the name of,Clive,Comwallis,Waren Hastings,William Bentinck, ,A," No answer description available for this question. <a href=""discussion-2"">Let us discuss</a>. "
G.K,Misslaneous, ,'The Vedas contain all the truth was interpreted by,Swami Vivekananda,Swami Dayananda,Raja Rammohan Roy,None of the above, ,B," No answer description available for this question. <a href=""discussion-34"">Let us discuss</a>. "
G.K,Misslaneous, ,"The term samanta, meaning a feudatory from the sixth century AD, originally meant  a",slave,cultivator,neighbor,foreigner, ,C," No answer description available for this question. <a href=""discussion-8"">Let us discuss</a>. "
G.K,Misslaneous, ,"To evolve a peaceful settlement of the conflict between India and China, which of the following non-aligned Afro-Asian nations participated in a conference held in December 1962?","Burma (now Myanmar), Combodia, Indonesia and UAR","Burma, Sri Lanka, Combodia and Indonesia","Burma, Indonesia, Ghana and Sri Lanka",All of the above, ,D," No answer description available for this question. <a href=""discussion-50"">Let us discuss</a>. "
G.K,Misslaneous, ,"The text of the document called Mahzar, by which Akbar assumed the role of supreme arbiter in the matters of religion is found in",Nizamuddin's Tabaqat-I-Akbari,Arif Quandahari's Tarikh-I-Alfi,Abul Fazl's Akbarnama,Badauni's Muntakahab-ut-Tawarikh, ,C," No answer description available for this question. <a href=""discussion-11"">Let us discuss</a>. "
G.K,Misslaneous, ,"Tulsidas, the author of Ramcharitmanas, was a contemporary of which of the following rulers?",Akbar,Humayun,Shahjahan,Sher Shah Suri, ,A," No answer description available for this question. <a href=""discussion-63"">Let us discuss</a>. "
G.K,Misslaneous, ,"To meet the educational needs of the people, the Madarasa-I Nasiri was built in the region of",Qutub-ud-din Aibak,Iltutmish,Ruknuddin Firoz Shah,Jalal-id-din Khilji, ,B," No answer description available for this question. <a href=""discussion-52"">Let us discuss</a>. "
G.K,Misslaneous, ,The weekly Commonweal was founded by,Annie Besant,Bipan Chandra Pal,Bal Gangadhar Tilak,Sarojini Naidu, ,A," No answer description available for this question. <a href=""discussion-40"">Let us discuss</a>. "
G.K,Misslaneous, ,Ustad Mansur was a famous painter in the region of,Shajahan,Akbar,Humayun,Jahangir, ,D," No answer description available for this question. <a href=""discussion-73"">Let us discuss</a>. "
G.K,Misslaneous, ,The Vedic deity Indra was the Goddess of,wind,eternity,rain and thunder,fire, ,C," No answer description available for this question. <a href=""discussion-35"">Let us discuss</a>. "
G.K,Misslaneous, ,Tolkappiyam is associated with the,first Sangam period,second Sangam period,third Sangam period,post-third Sangam period, ,B," No answer description available for this question. <a href=""discussion-59"">Let us discuss</a>. "
G.K,Misslaneous, ,Pulakesin II was the most famous ruler of,Chalukyas,Cholas,Pallavas,Satavahanas, ,A," No answer description available for this question. <a href=""discussion-13"">Let us discuss</a>. "
G.K,Misslaneous, ,The term Brahmadeya occurs for the first time in,early Vedic texts,early Buddhist texts,pre-Gupta inscriptions,post-Gupta inscriptions, ,C," No answer description available for this question. <a href=""discussion-4"">Let us discuss</a>. "
G.K,Misslaneous, ,Under whose leadership was the all India Muslim League set up?,Mohammed Ali Jinnah,Sayyid Ahmed Khan,Aga Khan,All of the above,None of the above,C," No answer description available for this question. <a href=""discussion-71"">Let us discuss</a>. "
G.K,Misslaneous, ,"Though Ashoka had many sons, the inscriptions mentioned only one who is not mentioned in any other source. He is",Kunala,Tivara,Mahendra,Jalauka, ,B," No answer description available for this question. <a href=""discussion-45"">Let us discuss</a>. "
G.K,Misslaneous, ,We can know about early vedic period from,archaeological  excavations,the Rig Veda,Jatak Katha,contemporary culture, ,B," No answer description available for this question. <a href=""discussion-79"">Let us discuss</a>. "
G.K,Misslaneous, ,The Upanishads are,a source of Hindu philosophy,books of ancient Hindu laws,books on social behavior of man,prayers to God, ,A," No answer description available for this question. <a href=""discussion-29"">Let us discuss</a>. "
G.K,Misslaneous, ,Universities in the Presidency towns in India were established in,1857,1858,1900,1909, ,A," No answer description available for this question. <a href=""discussion-72"">Let us discuss</a>. "
G.K,Misslaneous, ,The Vijayanagara king who employed skilled archers of the Turkish clan and raised the fighting capacity of his bowmen was,Bukka I,Devaraya I,Krishnadevaraya,Ramaraya, ,B," No answer description available for this question. <a href=""discussion-38"">Let us discuss</a>. "
G.K,Misslaneous, ,"Under the Guptas in eastern India, there was probably an intermediate level of administration between vishayas (districts) and villages. Identify it.",Bhukit,Pradesa,Vithi,Ahara, ,C," No answer description available for this question. <a href=""discussion-68"">Let us discuss</a>. "
G.K,Misslaneous, ,The two principles monuments of Alaud-din Khilji's reign - the Jama at Kana Masjid and Alai Darwaza - were constructed at,Agra,Delhi,Dhar,Gulbarga, ,B," No answer description available for this question. <a href=""discussion-26"">Let us discuss</a>. "
G.K,Misslaneous, ,The term Nirgrantha is associated with,Ajivikas,Charvakas,Jainas,Pasupatas, ,C," No answer description available for this question. <a href=""discussion-7"">Let us discuss</a>. "
G.K,Misslaneous, ,The Kalinga was fought in,321 BC,301 BC,261 BC,241 BC, ,C," No answer description available for this question. <a href=""discussion-53"">Let us discuss</a>. "
G.K,Misslaneous, ,"Under the Government of India, Provincial Legislatures consisted of two chambers, except in the case of",Assam,Bihar,Madras,Punjab, ,D," No answer description available for this question. <a href=""discussion-67"">Let us discuss</a>. "
G.K,Misslaneous, ,The Venetian traveler who travelled with his wife and reached Vijayanagar around 1420 was,Athanasius Nikitin,Nicolo de Conti,Ibn Batuta,Ferishta, ,B," No answer description available for this question. <a href=""discussion-36"">Let us discuss</a>. "
G.K,Misslaneous, ,The year 788 AD was a good one for Hinduism. Why?,Shankracharya was born that year.,"Harsha Vardhana, the last Buddhist king, died.",Samudragupta converted to Hinduism.,All Muslim invaders were defeated., ,A," No answer description available for this question. <a href=""discussion-41"">Let us discuss</a>. "
G.K,Misslaneous, ,The Uprising of 1857 was described as the first Indian war of Independence by,S.N. Sen,R.C. Mazumdar,B.G. Tilak,V.D. Savakar, ,D," No answer description available for this question. <a href=""discussion-31"">Let us discuss</a>. "
G.K,Misslaneous, ,"The twenty-third Jaina teacher, Parsva, the immediate predecessor of Mahavira enjoined on his disciples four great vows. To these Mahavira addes which of the followings as the fifth vow?",Abstention from stealing,Non-injury,Brahmacharya or continence,Non-attachment, ,C," No answer description available for this question. <a href=""discussion-25"">Let us discuss</a>. "
G.K,Misslaneous, ,The Turko-Afghan rule in India lasted for about,two centuries,three centuries,four centuries,a little over one century, ,B," No answer description available for this question. <a href=""discussion-24"">Let us discuss</a>. "
G.K,Misslaneous, ,Who is the father of Geometry?,Aristotle,Euclid,Pythagoras,Kepler, ,B," No answer description available for this question. <a href=""discussion-2234"">Let us discuss</a>. "
G.K,Misslaneous, ,"What is common between Kutty, Shankar, Laxman and Sudhir Dar?",Film Direction,Drawing Cartoons,Instrumental Music,Classical Dance, ,B," No answer description available for this question. <a href=""discussion-2272"">Let us discuss</a>. "
G.K,Misslaneous, ,Who was known as Iron man of India?,Govind Ballabh Pant,Jawaharlal Nehru,Subhash Chandra Bose,Sardar Vallabhbhai Patel, ,D," No answer description available for this question. <a href=""discussion-2270"">Let us discuss</a>. "
G.K,Misslaneous, ,The Indian to beat the computers in mathematical wizardry is,Ramanujam,Rina Panigrahi,Raja Ramanna,Shakunthala Devi, ,D," No answer description available for this question. <a href=""discussion-2205"">Let us discuss</a>. "
G.K,Misslaneous, ,Jude Felix is a famous Indian player in which of the fields?,Volleyball,Tennis,Football,Hockey, ,D," No answer description available for this question. <a href=""discussion-2237"">Let us discuss</a>. "
G.K,Misslaneous, ,Who among the following was an eminent painter?,Sarada Ukil,Uday Shanker,V. Shantaram,Meherally, ,A," No answer description available for this question. <a href=""discussion-2251"">Let us discuss</a>. "
G.K,Misslaneous, ,Professor Amartya Sen is famous in which of the fields?,Biochemistry,Electronics,Economics,Geology, ,C," No answer description available for this question. <a href=""discussion-2250"">Let us discuss</a>. "
G.K,Misslaneous, ,Which of the following was Satyajit Ray associated with?,Classical music,Commercial art,Film Direction,Classical dance, ,C," No answer description available for this question. <a href=""discussion-2253"">Let us discuss</a>. "
G.K,Misslaneous, ,"Dr. Joon Lew of korea, the recipient of international Gandhi Award is known for his service in the?",Eradication of leprosy,Campaigning against AIDS,Against Drugs,Against child labour, ,A," No answer description available for this question. <a href=""discussion-2240"">Let us discuss</a>. "
G.K,Misslaneous, ,Amjad Ali Khan is associated with which of the following musical instruments?,Sarod,Veena,Violin,Sitar, ,A," No answer description available for this question. <a href=""discussion-2246"">Let us discuss</a>. "
G.K,Misslaneous, ,Guru Gopi Krishna was a maestro of which of the following dance forma?,Kuchipudi,Kathak,Manipuri,Bahratanatyam, ,B," No answer description available for this question. <a href=""discussion-2252"">Let us discuss</a>. "
G.K,Misslaneous, ,Ms. Bachendri Pal had undertaken a unique expedition for focusing attention on which of these?,One Nation one Family,The Girl Child,National Integration,Sprit of Adventure, ,D," No answer description available for this question. <a href=""discussion-2255"">Let us discuss</a>. "
G.K,Misslaneous, ,Which of the following fields A. Nageshwara Rao is associated with?,Sports,Literature,Motion Pictures,Politics, ,C," No answer description available for this question. <a href=""discussion-2254"">Let us discuss</a>. "
G.K,Misslaneous, ,Jamini Roy was a famous?,Producer,Painter,Dancer,Actor, ,B," No answer description available for this question. <a href=""discussion-2245"">Let us discuss</a>. "
G.K,Misslaneous, ,In which field 'Aachan Maharaj' has distinguished himself?,Painting,Drama,Dance,Vocal Music, ,C," No answer description available for this question. <a href=""discussion-2211"">Let us discuss</a>. "
G.K,Misslaneous, ,The name of Pierre Cardin is associated with which of the following fields?,Painting,Films,Pop Music,Fashion Designing, ,D," No answer description available for this question. <a href=""discussion-2223"">Let us discuss</a>. "
G.K,Misslaneous, ,Who is well known collector of artefacts and curios?,Wadeyar,Salar Jung,Rabindranath Tagore,Motilal Nehru, ,C," No answer description available for this question. <a href=""discussion-2262"">Let us discuss</a>. "
G.K,Misslaneous, ,Ms. Vijaya Mehta has earned distinction in which of the field?,Theatre,Film Direction,Classical Dance,Journalism, ,A," No answer description available for this question. <a href=""discussion-2247"">Let us discuss</a>. "
G.K,Misslaneous, ,Dr. M. S. Swaminathan has distinguished himself in which of the following fields?,Agriculture,Medicine,Astrophysics,Physics, ,A," No answer description available for this question. <a href=""discussion-2214"">Let us discuss</a>. "
G.K,Misslaneous, ,Satyen Bose has shown his excellence in which of the following fields?,Stage Acting,Drawing and Painting,Classical Dance,Motion Picture, ,D," Satyen Bose (22 January 1916 - 9 June 1993) was a film director from India. He has directed both Bengali and Hindi films. Among his most notable films are: Raat Aur Din, Chalti Ka Naam Gaadi, Dosti and Jagriti. Jagriti won the Filmfare Best Movie Award in 1956 and Dosti won same award in 1964. "
G.K,Misslaneous, ,Charles Correa has distinguished himself in which of the following fields?,Painting,Ballet,Architecture,Western Music, ,C," No answer description available for this question. <a href=""discussion-2207"">Let us discuss</a>. "
G.K,Misslaneous, ,Who declared that his ultimate aim was to wipe 'every tear from every eye'?,Rajendra Prasad,Sardar Patel,Jawaharlal Nehru,Mahatma Gandhi, ,C," No answer description available for this question. <a href=""discussion-2221"">Let us discuss</a>. "
G.K,Misslaneous, ,Ashok Pandit is known for his outstanding performance in which field?,Wrestling,Kabaddi,Shooting,Swimming, ,C," No answer description available for this question. <a href=""discussion-2256"">Let us discuss</a>. "
G.K,Misslaneous, ,Who among the following is a social activist campaigning against child labour?,Baba Amte,Shabana Amzi,Mira Nair,Swami Agnivesh, ,D," No answer description available for this question. <a href=""discussion-2229"">Let us discuss</a>. "
G.K,Misslaneous, ,"Pandit K. G. Ginde, was well known for his contribution in the field of?",Music,Sanskrit,Dance,Ayurveda, ,A," No answer description available for this question. <a href=""discussion-2231"">Let us discuss</a>. "
G.K,Misslaneous, ,"Who fits with this description 'Indian Cotton merchant, Banker, Congressman, a close associate of Mahatma Gandhi'?",M. R. Jayakar,V. S. Sastri,G. D. Birla,Jamanlal Bajaj, ,C," No answer description available for this question. <a href=""discussion-2222"">Let us discuss</a>. "
G.K,Misslaneous, ,Pandit Jasraj has established his reputation in which of the following fields?,Music,Literature,Sanskrit,Dance, ,A," No answer description available for this question. <a href=""discussion-2213"">Let us discuss</a>. "
G.K,Misslaneous, ,Ustad Nisar hussain Khan earned distinction in which of the following fields?,Vocal Music,Instrumental music,Acting,Classical dance, ,A," No answer description available for this question. <a href=""discussion-2271"">Let us discuss</a>. "
G.K,Misslaneous, ,R. K. Laxman is a renowned,Dance master,Writer,Cartoonist,Journalist, ,C," No answer description available for this question. <a href=""discussion-2239"">Let us discuss</a>. "
G.K,Misslaneous, ,Dr. Amiya Chakravarthy is known for his,work in the Chipko movement,composing music for Ray's films,being literary Secretary to R. N. Tagore,patenting a living organism, ,C," No answer description available for this question. <a href=""discussion-2268"">Let us discuss</a>. "
G.K,Misslaneous, ,The first woman in space was,Valentina Tereshkova,Sally Ride,Naidia Comenci,Tamara Press, ,A," Valentina Vladimirovna Tereshkova is a retired Soviet cosmonaut and the first woman to have flown in space, having been selected from more than four hundred applicants and five finalists to pilot Vostok 6 on 16 June 1963. "
G.K,Misslaneous, ,Mr. Sham Lal has done commendable work in the field of?,Journalism,Politics,Socail Service,Trade Unionism, ,A," No answer description available for this question. <a href=""discussion-2249"">Let us discuss</a>. "
G.K,Misslaneous, ,Ali Akbar plays which of the following musical instruments?,Flute,Tabla,Sitar,Sarod, ,D," No answer description available for this question. <a href=""discussion-2269"">Let us discuss</a>. "
G.K,Misslaneous, ,Professor Malcolm Adiseshaih had earned worldwide distinction in which of the fields?,Literature,Defence,Economics,Medicine, ,C," No answer description available for this question. <a href=""discussion-2217"">Let us discuss</a>. "
G.K,Misslaneous, ,Samantha Fox is associated with,Politics,Pop music,Journalism,Sports, ,B," No answer description available for this question. <a href=""discussion-2224"">Let us discuss</a>. "
G.K,Misslaneous, ,Greta Garbo is associated with,Classical dance,Literature,Journalism,Acting, ,D," No answer description available for this question. <a href=""discussion-2258"">Let us discuss</a>. "
